AGE,TOT_LOAN,TOT_LOAN_CRD,LOAN_BNK,LOAN_CPT,CRDT_CNT,GUARN_CNT,INCOME,LOAN_CRD_CNT,LATE_RATE,LATE_RATE_1Y,INS_MON_MAX,CANCEL_CNT_1Y,CALL_TIME,TEL_COST_MON,MOBILE_PRICE,SUSP_DAY,LATE_TEL,COMB_COMM,SEX,PAY_METHOD,JOB,TARGET
50,174,174,0,0,2,0,4900,0,20,0,70,0,5.81,100,900,0,0,1,F,B,A,0
45,81,81,33,24,5,0,3200,1,32,0,300,0,0.74,80,0,0,0,1,M,B,C,0
50,12,12,0,0,2,0,5400,0,13,0,490,1,4.52,50,700,0,0,0,F,C,C,0
40,27,27,27,0,1,0,3800,0,0,0,200,0,5.68,60,1000,0,0,1,M,B,B,0
60,994,0,944,0,6,0,4900,4,4,0,150,0,3.07,50,0,0,0,0,F,C,C,0
55,18,0,18,0,1,0,0,0,2,0,300,0,1.36,50,500,2,0,0,F,C,B,0
25,27,27,27,0,3,0,0,0,0,0,1490,0,0.79,120,1000,0,0,0,M,B,B,0
40,21,21,21,0,3,0,10000,0,1,0,1990,0,4.22,50,0,0,0,0,M,C,B,0
35,144,0,144,0,5,0,4200,0,0,0,70,0,0.96,40,400,0,0,1,F,B,C,0
50,411,12,0,12,3,0,6100,0,4,10,1990,0,1.31,80,600,0,0,1,F,C,C,0
50,18,18,18,0,5,0,5400,0,3,10,100,0,0.75,80,800,0,0,1,M,B,C,0
40,24,24,24,0,1,0,0,0,42,0,0,0,0.79,40,0,0,0,1,M,C,B,0
30,42,27,21,12,6,0,0,0,5,10,110,0,6.92,100,900,0,0,0,M,C,D,0
45,63,63,45,0,6,1,0,0,0,0,230,0,2.07,80,400,0,0,0,M,B,B,0
60,18,18,18,0,5,0,5600,0,0,0,110,0,0,40,500,4,50,0,M,D,A,0
45,228,0,0,0,3,0,0,0,5,0,70,0,0,20,0,0,0,0,M,C,B,0
50,33,33,33,0,0,0,5900,0,6,10,40,0,0,70,1000,0,0,0,F,A,C,0
40,30,9,0,30,5,0,4100,0,0,0,110,0,1.57,120,900,0,0,0,M,B,A,0
55,132,0,132,0,2,0,0,0,0,0,50,0,4.69,100,900,0,0,0,F,C,B,0
25,27,27,27,0,3,0,4300,0,0,0,0,0,2.25,120,600,205,0,1,F,B,B,0
50,117,15,15,0,1,0,6800,0,1,0,0,0,0.86,100,0,1,0,1,F,C,B,0
45,0,0,0,0,2,0,6000,0,3,0,230,0,0,20,0,0,0,0,M,C,C,0
45,213,105,108,6,5,0,0,0,0,0,340,0,0,20,0,0,0,0,F,C,B,0
55,3,3,3,0,1,0,0,0,0,0,590,0,1.64,50,900,0,0,0,F,C,B,0
60,129,129,0,0,5,0,5800,0,0,0,260,0,0.23,50,0,0,0,0,F,C,C,0
55,213,213,90,21,3,0,0,0,0,0,30,0,1.61,80,900,0,0,0,M,C,B,0
30,15,15,15,0,0,0,0,0,28,20,40,0,0,100,500,0,0,0,M,C,B,0
60,3,0,0,3,6,0,0,0,44,20,390,0,0.47,70,500,0,0,1,F,B,A,0
55,15,0,0,15,2,0,5500,0,0,0,390,0,0.99,40,0,0,0,1,F,C,C,0
50,51,0,51,0,5,0,4500,0,0,0,790,0,0.95,50,300,0,0,0,F,C,A,0
45,63,0,63,0,7,0,5200,0,1,0,230,0,0.8,50,0,0,0,1,M,C,A,0
40,48,15,33,15,5,0,4600,0,0,0,340,0,0,30,800,0,0,0,M,C,C,0
30,33,33,0,12,4,1,4200,0,0,0,120,0,0,120,1000,0,0,0,F,B,D,0
35,12,12,12,0,1,0,3500,0,26,0,0,0,0,60,500,0,0,1,M,C,C,0
50,144,48,144,0,5,0,2900,2,6,0,300,0,0,50,700,0,0,1,M,B,A,0
35,3,3,0,3,1,1,0,0,13,20,790,0,0.47,70,900,0,0,1,M,B,B,0
45,39,39,39,0,2,1,4100,0,3,0,160,0,0.44,80,800,0,0,1,M,D,C,0
50,111,111,12,0,4,0,0,1,1,0,2990,0,0,10,900,0,0,0,M,B,B,0
55,6,6,0,0,3,0,0,4,3,0,150,0,8.67,60,400,0,0,0,F,C,B,0
45,102,21,81,0,2,0,4100,0,3,0,490,0,0.49,20,0,0,0,1,M,B,D,0
60,78,69,78,0,3,0,0,0,1,0,50,0,0.62,20,400,21,0,1,M,C,A,0
45,27,12,0,12,3,0,0,0,35,0,50,0,0.43,40,800,0,0,1,M,C,B,0
35,87,9,9,0,3,0,3700,0,34,0,70,0,1.16,70,600,0,0,1,F,C,B,0
55,924,0,0,0,3,3,4100,0,0,0,230,0,0,60,900,0,0,0,M,B,C,0
55,144,0,144,0,6,0,5400,0,28,50,340,0,0.51,60,300,0,0,0,F,B,B,0
45,6,0,6,0,0,0,0,1,51,20,490,0,0.48,40,0,0,0,0,F,C,B,0
35,144,0,144,0,3,0,3000,0,46,0,110,0,0.28,120,0,0,0,0,M,C,C,0
45,207,48,18,6,4,0,0,0,4,0,0,0,3.6,40,0,0,0,0,M,C,B,0
45,54,0,54,0,2,0,0,0,43,0,0,0,1.88,80,400,0,0,1,M,C,B,0
30,3,3,3,0,3,0,0,0,0,0,0,0,0,40,800,153,40,0,M,D,B,0
60,114,0,114,0,1,0,3300,0,6,0,300,0,0.65,60,300,0,0,1,F,B,C,0
60,9,9,9,0,5,0,0,0,4,0,790,0,6.65,50,0,0,0,0,F,B,A,0
55,0,0,0,0,2,0,0,1,13,0,230,0,0,20,0,0,0,0,F,C,B,0
60,42,9,0,3,2,0,0,0,12,40,150,0,0,70,600,0,0,0,F,C,C,0
30,12,12,12,0,1,0,3600,0,4,0,130,0,0.41,60,0,0,0,0,M,B,C,0
35,132,0,0,0,4,0,3900,0,0,0,590,0,0,50,0,0,0,0,M,C,C,0
50,654,654,12,0,4,2,4100,0,10,0,30,0,0,20,100,0,0,0,M,B,C,0
50,153,21,129,0,6,0,0,0,0,0,260,0,0,100,900,0,0,0,M,C,B,0
55,147,0,147,0,2,0,0,0,0,0,390,0,13.3,50,1000,0,0,0,F,C,B,0
65,249,249,99,0,3,0,0,0,1,0,70,0,0,10,0,0,0,0,M,C,B,0
35,6,0,0,6,2,0,4100,0,4,0,230,0,6.92,100,0,0,0,0,F,B,B,0
30,81,81,81,0,2,0,0,0,0,0,590,0,20,80,800,0,0,0,M,C,B,0
35,18,3,0,18,2,0,5300,0,7,0,150,0,1.07,40,0,300,0,1,M,B,B,0
55,69,0,69,0,2,0,0,0,0,0,190,0,0,70,300,0,0,1,F,B,C,0
35,9,0,0,9,3,0,4500,0,0,0,340,0,0.77,70,400,1,130,0,F,D,B,0
45,3,3,0,0,0,0,4700,0,4,0,120,0,0.46,60,0,0,0,1,F,C,C,0
45,0,0,0,0,4,0,3300,2,38,10,790,0,1.44,70,800,0,0,1,F,B,C,0
35,15,15,0,0,1,0,0,0,23,10,190,0,0,70,900,0,0,0,F,D,B,0
40,27,27,15,0,4,0,0,0,5,0,140,0,0.96,20,0,0,0,1,M,B,D,0
45,285,273,0,0,5,0,0,0,8,0,390,0,2.08,70,600,0,0,1,F,B,B,0
60,15,15,0,3,2,0,0,0,4,0,0,0,0,70,800,0,0,0,F,C,C,0
60,0,0,0,0,3,0,0,0,12,0,160,0,0,10,0,0,0,0,M,C,C,0
35,18,18,0,0,4,0,0,0,3,10,150,0,0,60,800,0,0,0,M,B,B,0
55,27,27,0,0,0,0,0,1,0,0,140,0,0.73,70,300,0,70,1,F,A,B,0
35,6,0,0,6,2,0,4200,0,9,0,70,0,1.87,40,900,0,0,0,F,B,A,0
50,69,69,0,0,3,0,0,0,21,0,30,0,0.5,70,700,149,0,1,F,C,B,0
40,15,0,15,0,3,0,0,0,2,0,230,0,0.86,40,400,0,0,1,F,B,D,0
35,60,60,60,0,1,0,0,0,10,90,490,0,5.18,80,800,0,0,0,M,B,B,0
65,18,0,0,0,1,0,0,0,3,0,30,0,0,40,0,0,0,1,F,B,B,0
50,3,3,3,0,3,1,4500,0,0,0,340,0,2.19,80,900,0,0,0,M,C,C,0
50,51,0,51,0,3,0,4100,0,3,0,340,0,1.85,50,1000,0,0,0,F,C,C,0
45,246,0,246,0,3,0,0,0,4,0,300,0,1.24,70,800,0,0,1,F,C,B,0
50,168,153,153,12,3,0,7900,1,2,10,1990,0,1.63,120,900,0,0,0,F,B,B,0
30,0,0,0,0,5,0,0,0,2,0,40,0,1.03,30,900,0,0,1,F,B,B,0
50,42,27,18,24,3,0,4700,0,10,0,40,0,1.38,50,1000,0,0,1,F,C,C,0
60,186,0,0,0,2,1,0,0,0,0,120,0,0,40,600,0,0,0,M,C,B,0
55,147,0,48,0,6,0,0,0,10,0,50,0,1.94,20,0,123,0,0,F,B,B,0
50,357,69,66,33,3,0,0,0,11,0,100,0,0.17,80,600,0,0,0,M,B,B,0
50,9,9,9,0,2,0,5000,0,0,0,490,0,0.75,50,400,0,0,0,F,C,C,0
60,108,108,39,0,5,0,3300,0,3,0,140,0,1.21,30,0,0,0,1,F,C,C,0
45,75,0,0,0,2,0,5300,0,2,0,50,0,3.5,10,0,505,0,0,M,C,B,0
50,87,0,87,0,3,0,4800,0,0,0,790,0,0.68,80,900,0,0,0,F,C,D,0
30,18,18,0,18,2,0,3900,0,8,10,230,0,0.73,60,500,0,0,1,M,C,C,0
60,3,3,3,0,0,0,0,0,0,0,0,0,19.7,60,400,0,60,0,F,C,B,0
55,0,0,0,0,0,0,0,0,1,0,230,0,2.04,70,900,0,0,0,F,C,B,0
35,0,0,0,0,3,0,4700,0,1,0,190,0,0.57,120,0,5,120,0,M,D,C,0
40,15,12,0,15,5,0,4300,0,4,0,80,0,0,20,0,0,20,0,M,C,B,0
30,3,3,0,3,1,0,0,0,0,0,340,0,14,100,600,0,0,0,M,C,B,0
40,18,18,3,0,2,0,0,1,3,0,30,0,1.32,120,400,0,0,1,M,B,B,0
35,243,9,159,0,5,0,3400,0,1,0,300,0,0.8,100,900,0,0,0,M,B,D,0
45,39,39,39,0,6,0,5900,0,2,0,200,0,2.27,100,800,0,0,0,M,B,B,0
45,24,24,24,0,6,0,0,0,1,0,110,0,0,40,0,0,0,1,F,C,B,0
45,66,66,48,0,6,0,0,0,5,0,100,0,2.42,140,1000,0,0,0,F,C,B,0
55,54,54,0,21,2,0,3700,2,3,10,390,0,1.25,50,300,0,0,0,M,C,C,0
50,3,3,0,3,2,0,4800,0,6,0,2490,0,1.15,70,900,0,0,0,M,C,C,0
20,6,6,6,0,0,0,0,0,1,0,130,0,0,50,900,158,0,1,M,C,B,0
35,18,3,0,15,7,0,3100,5,4,0,70,0,2.18,40,700,0,0,1,F,C,B,0
45,3,3,0,0,2,0,4000,0,3,20,990,0,0.43,60,900,0,0,0,F,C,C,0
55,39,39,39,0,3,0,3100,0,29,50,230,0,0.38,80,900,0,0,0,F,C,C,0
55,189,0,189,0,5,0,0,1,17,10,990,0,0.8,60,900,0,0,0,M,C,B,0
40,24,24,0,24,2,0,3900,0,13,20,390,0,1.73,50,300,0,0,1,M,B,C,0
65,3,3,3,0,4,0,0,0,2,0,790,0,1.63,160,900,0,0,1,F,B,C,0
45,129,0,129,0,4,0,2900,0,73,0,590,0,0,0,0,0,0,0,M,C,C,0
45,270,270,18,0,2,0,4100,0,7,0,50,0,2.02,80,800,2,0,1,M,C,C,0
50,33,18,33,0,4,0,4400,0,2,0,110,0,1.17,40,0,0,0,0,M,C,C,0
45,3,3,0,3,1,0,6400,0,37,10,1490,0,0,40,0,0,0,1,M,C,C,0
35,72,0,72,0,3,0,0,0,3,0,150,0,1.57,70,700,0,0,1,M,B,B,0
50,3,3,3,0,2,0,6300,0,1,0,50,0,1.1,60,500,0,0,0,M,C,B,0
40,114,0,114,0,3,0,0,0,0,0,150,0,1.14,160,0,0,0,1,M,B,B,0
40,153,39,144,9,2,0,4900,0,2,10,590,1,0,0,900,0,10,0,M,C,B,0
45,994,447,944,0,6,0,3400,0,4,20,100,0,3.57,60,0,36,0,1,M,C,C,0
60,36,0,36,0,5,0,0,0,0,0,1490,0,1.03,50,0,0,0,1,F,B,A,0
60,6,6,0,3,5,0,0,0,20,0,300,0,0.9,40,0,0,0,0,F,C,C,0
55,117,6,60,0,4,0,4900,0,9,0,0,0,0.69,70,800,0,0,0,F,C,C,0
40,24,24,3,3,0,0,0,0,4,0,30,0,0.39,500,800,0,0,1,F,C,B,0
55,18,18,6,9,2,0,5100,0,37,30,300,0,0.17,40,900,0,0,1,F,C,C,0
45,21,21,21,0,5,0,3800,0,5,0,30,0,0.72,70,500,0,0,1,M,C,B,0
40,48,48,48,0,2,0,0,0,8,10,190,0,19.6,80,700,325,0,0,M,B,B,0
45,99,15,84,15,4,0,3400,0,28,60,300,0,0.33,70,800,0,0,1,F,B,B,0
45,27,27,27,0,3,0,0,0,14,0,230,0,0,20,300,0,0,0,F,C,B,0
45,48,0,48,0,3,0,0,0,1,0,190,0,1.87,40,300,0,0,0,F,C,B,0
60,84,0,84,0,3,0,0,0,18,0,390,0,0.55,60,600,0,0,0,F,C,B,0
30,24,12,0,24,4,0,0,0,2,10,340,0,4.51,120,900,0,0,1,M,B,B,0
50,9,0,0,6,3,0,0,1,4,0,90,0,3.68,70,0,0,0,1,F,C,B,0
60,0,0,0,0,1,0,0,0,1,0,190,0,0.96,40,0,0,0,1,F,C,C,0
45,39,39,39,0,2,1,4100,0,3,0,160,0,0.44,80,800,0,0,1,M,D,C,0
50,30,18,0,18,5,0,0,0,4,0,110,0,2.28,120,900,0,0,1,F,C,B,0
55,3,3,0,0,2,0,3200,2,5,0,0,0,2.95,40,400,0,0,0,F,C,C,0
45,51,48,51,0,4,0,3700,0,6,0,100,0,1.87,50,0,0,0,1,M,B,D,0
60,60,60,0,0,1,0,4500,0,5,30,40,0,0.06,60,500,0,0,1,M,C,A,0
65,9,0,9,0,3,0,0,0,1,0,490,0,0.97,50,1000,0,0,0,M,C,B,0
45,9,9,0,0,3,0,0,3,25,0,260,0,1.19,80,800,0,0,0,F,D,B,0
60,6,6,3,0,3,0,4400,0,6,0,50,0,1.52,30,200,0,0,1,F,B,A,0
35,123,48,48,72,5,0,0,0,3,0,150,0,0,0,700,0,0,0,M,B,B,0
55,3,3,0,0,2,0,0,0,2,0,30,0,1.13,70,500,0,0,1,F,C,B,0
30,6,6,6,0,4,0,0,0,4,0,190,0,1.15,70,0,0,0,1,F,C,D,0
40,69,27,0,27,1,0,4900,0,0,0,110,0,4.87,100,900,1,0,0,F,C,C,0
40,15,9,3,3,5,0,4200,0,16,0,0,0,1.44,70,800,0,0,0,F,B,B,0
60,48,0,48,0,0,0,0,0,0,0,0,0,9.21,50,500,0,0,1,F,C,B,0
65,225,90,135,0,2,0,0,2,8,0,80,0,1.03,40,0,0,0,0,F,C,B,0
35,9,0,6,0,3,0,0,0,17,0,110,0,1.34,120,900,0,0,1,M,B,B,0
55,3,0,0,3,5,0,0,0,11,0,0,0,1.4,50,800,0,0,0,F,C,B,0
25,30,0,30,0,4,0,4200,0,54,0,300,0,0.56,80,800,0,0,1,F,B,B,0
55,87,18,87,0,4,0,5100,0,3,0,190,0,1.63,120,900,0,0,1,M,C,B,0
60,18,18,18,0,2,0,0,0,0,0,590,0,0.97,20,900,0,0,1,M,C,A,0
40,108,3,0,3,2,0,3900,0,0,0,100,0,2.39,140,900,0,0,0,M,C,B,0
65,12,0,0,0,1,0,3000,0,2,0,60,0,0.58,70,900,0,0,1,F,C,D,0
40,141,51,87,45,3,0,5000,0,7,0,190,0,0,40,700,0,0,0,M,C,B,0
65,42,42,0,0,1,0,0,0,13,0,80,0,0.5,30,0,0,0,1,F,C,B,0
40,9,9,9,0,6,0,4800,0,2,0,50,0,0.56,20,0,0,0,0,M,C,B,0
50,9,3,0,3,3,0,0,0,0,0,340,0,6.05,70,700,10,0,1,F,B,B,0
50,93,0,93,0,6,0,6800,0,3,10,1190,0,0.54,50,300,0,0,1,M,C,B,0
50,21,6,0,21,3,0,4800,3,2,0,590,0,1.6,70,600,0,70,1,F,A,A,0
35,78,78,0,0,0,0,4000,0,24,0,260,0,1.24,160,900,0,130,1,F,D,A,0
55,504,192,504,0,6,0,3600,0,2,0,50,0,4.26,100,400,0,0,1,M,B,C,0
30,0,0,0,0,3,0,3700,0,5,10,340,0,1.25,80,900,0,0,1,F,B,B,0
35,84,0,84,0,3,0,3400,0,4,0,60,0,2.56,100,1000,0,0,0,F,B,C,0
50,108,84,84,21,6,0,6200,0,2,0,340,1,2.96,60,900,12,0,1,M,C,B,0
55,9,9,9,0,2,0,4800,0,0,0,40,0,0,50,1000,0,0,0,F,C,C,0
45,3,3,0,3,1,0,0,0,10,0,40,0,0.69,80,0,0,0,0,M,C,B,0
55,108,108,108,0,2,0,0,0,14,0,30,0,0,20,0,0,0,0,M,C,B,0
35,15,12,0,15,7,0,5400,0,0,0,490,0,1.27,140,900,0,0,0,F,B,C,0
55,39,0,36,3,7,0,7000,0,4,0,300,0,3.79,50,300,0,0,0,F,C,B,0
55,84,0,84,0,3,0,4500,0,5,0,230,0,0.73,40,800,0,0,0,M,C,C,0
40,108,27,78,30,5,0,5000,2,3,10,990,0,8.03,360,200,0,0,1,F,C,C,0
35,6,6,0,0,2,0,0,0,36,0,110,0,1.73,60,500,0,0,0,F,B,D,0
40,177,174,138,3,5,0,5000,0,1,0,100,0,1.22,100,900,0,0,1,M,B,C,0
35,102,0,102,0,5,0,4400,0,0,0,150,0,4.62,100,800,0,0,0,F,C,B,0
45,21,21,0,21,3,0,5600,0,4,0,190,0,0.5,20,0,0,0,0,M,B,B,0
45,6,6,0,0,1,0,5300,0,8,0,110,0,0.37,80,900,0,0,1,F,C,B,0
45,9,0,0,9,2,0,6100,2,21,0,390,0,53,140,0,0,0,1,F,C,B,0
60,87,87,87,0,4,0,0,0,1,0,80,0,2.83,100,900,0,0,1,M,D,B,0
30,3,3,3,0,2,0,3000,0,15,20,50,0,5.34,30,900,3,0,0,F,C,C,0
30,0,0,0,0,0,0,3400,0,0,0,110,0,0.09,50,800,0,700,0,F,D,B,0
35,36,24,0,9,6,0,0,0,0,0,110,0,0,0,0,1310,0,0,F,C,B,0
40,12,0,12,0,1,0,0,0,0,0,110,0,3.08,140,0,0,0,0,F,C,B,0
40,33,33,21,9,2,0,5000,0,9,90,300,0,0,20,0,0,0,0,M,C,C,0
60,0,0,0,0,2,0,0,0,0,0,140,0,0.49,60,900,0,0,0,F,C,A,0
45,27,3,0,21,2,0,0,0,0,0,590,0,1.64,100,0,0,150,0,F,B,B,0
30,9,9,9,0,1,0,5200,0,0,0,230,0,1.77,160,800,0,0,0,F,B,B,0
50,18,3,0,18,2,0,4900,0,4,0,50,0,0.05,20,0,0,0,1,M,C,C,0
60,33,0,15,0,2,0,0,0,7,0,50,0,3.41,70,300,0,0,0,F,C,B,0
35,6,0,0,6,4,0,5400,0,17,20,300,0,1.62,100,900,0,0,0,F,C,C,0
45,459,0,0,0,1,0,0,0,7,0,70,0,1.79,80,0,0,0,1,M,C,B,0
40,39,36,0,39,5,0,3900,0,2,0,0,0,4.8,80,900,0,0,0,F,B,D,0
45,12,12,0,12,3,0,4300,1,4,0,300,0,3.58,50,0,19,0,0,M,C,D,0
45,63,0,51,9,3,0,0,0,7,0,160,0,3.42,50,0,0,0,1,M,B,B,0
45,504,63,465,12,4,0,4200,0,3,10,390,0,2.02,140,900,0,0,0,M,C,B,0
50,15,15,0,15,1,0,4300,0,8,0,150,0,2.43,80,0,0,0,0,M,C,A,0
35,165,165,27,0,5,0,0,0,5,0,490,0,0.82,40,0,0,0,1,M,B,B,0
55,138,39,0,0,4,0,5900,0,21,30,390,0,0.59,30,400,0,0,0,F,C,C,0
50,6,3,0,3,3,0,0,0,0,0,80,0,3.66,70,1000,0,0,0,M,C,B,0
35,6,6,6,0,2,0,0,0,2,0,150,0,4.26,70,600,0,0,1,F,C,D,0
45,87,0,87,0,2,0,4600,0,14,20,50,0,0.69,30,600,0,0,0,M,C,D,0
35,42,42,42,0,4,0,3700,0,0,0,90,0,0.54,30,0,2,0,1,F,C,B,0
65,93,0,93,0,3,1,0,0,10,0,790,0,0.53,40,0,1,0,0,M,C,B,0
35,54,48,0,39,6,0,2700,0,2,0,300,0,2.91,140,800,1,0,0,F,B,C,0
55,3,3,0,3,5,0,0,0,16,0,300,0,1.79,100,800,0,0,1,M,B,B,0
55,12,12,0,0,2,0,3400,0,1,0,300,0,1.7,100,900,0,0,1,F,D,A,0
65,198,198,198,0,2,0,4300,0,12,30,100,0,1.79,80,900,0,0,0,M,C,A,0
40,45,0,45,0,4,0,0,0,2,0,0,0,0.98,50,0,0,0,0,F,B,B,0
45,27,27,6,12,2,0,3900,1,13,0,590,0,0,20,0,0,0,0,M,B,C,0
50,36,24,0,9,5,0,5700,0,6,0,390,0,2.45,60,300,0,0,0,M,C,C,0
40,201,3,198,3,3,0,0,0,5,10,230,0,0.16,20,0,0,0,1,M,C,B,0
50,57,12,6,0,2,0,0,1,9,30,990,0,1.02,80,900,0,0,1,M,C,B,0
45,69,0,0,0,1,0,6200,0,0,0,230,0,0,20,0,0,0,0,F,C,C,0
35,111,0,111,0,3,0,3900,0,0,0,80,0,0,50,0,0,0,0,F,B,A,0
40,3,0,0,3,4,0,0,0,2,0,40,0,7.18,50,900,0,0,1,F,B,B,0
50,54,0,54,0,3,0,5600,0,2,0,50,0,0.68,40,500,43,0,0,M,C,A,0
50,12,12,6,3,2,0,7000,1,8,0,300,0,1.31,100,900,0,0,0,F,C,C,0
40,138,9,9,0,3,0,3800,0,51,0,0,0,0,120,800,0,0,0,M,B,B,0
30,6,6,0,6,3,0,0,0,2,0,110,0,1.62,100,900,0,190,0,F,A,B,0
45,12,0,0,9,4,0,0,0,0,0,590,0,0.52,80,800,0,0,0,F,C,B,0
40,6,3,0,6,3,0,4000,0,0,0,130,0,0,100,900,0,0,0,F,C,B,0
40,93,93,93,0,3,0,4900,0,0,0,340,0,0.44,80,900,0,0,0,F,C,A,0
70,18,18,0,0,3,0,0,0,0,0,70,0,0.52,20,0,0,0,0,M,C,C,0
50,3,3,3,0,4,0,0,1,12,10,1990,0,1.69,100,800,0,0,1,M,C,D,0
55,18,0,0,0,3,0,7000,0,2,0,0,0,0,20,400,0,0,1,M,C,B,0
40,75,0,75,0,4,0,4900,1,1,10,1990,0,0,40,800,0,0,0,M,C,C,0
40,48,48,48,0,3,0,0,0,23,0,30,0,2.74,80,700,10,0,0,M,B,B,0
40,282,30,282,0,2,0,3800,0,0,0,70,0,1.55,200,900,0,0,0,F,B,C,0
65,30,30,0,0,0,0,0,0,3,10,190,0,0.37,30,200,0,0,0,M,C,C,0
30,18,18,18,0,4,0,0,0,0,0,340,0,1.01,80,900,0,0,1,F,C,B,0
40,12,12,12,0,3,3,0,0,0,0,0,0,2.16,70,900,0,0,1,M,C,D,0
50,72,3,72,0,9,0,3200,0,5,10,150,0,0,20,200,0,0,0,M,C,A,0
50,195,48,144,0,2,0,4200,0,25,10,300,0,2.01,100,900,0,0,0,F,C,C,0
60,309,309,0,21,2,0,0,0,0,0,80,0,1.36,50,400,0,0,1,M,C,B,0
50,39,27,30,9,5,0,0,0,11,0,110,0,1.17,70,900,2,0,1,F,C,B,0
40,3,3,0,3,4,0,4400,0,10,0,200,0,7.17,70,800,1,0,0,F,D,C,0
45,114,30,24,0,3,0,3700,2,28,0,1190,0,1.05,80,1000,0,0,1,F,C,C,0
40,48,0,0,0,3,0,6000,0,6,10,2990,0,0.47,40,0,0,0,0,M,C,C,0
35,9,9,9,0,4,0,2700,0,18,0,120,0,1.55,120,1000,0,0,1,M,C,C,0
30,18,18,0,18,1,0,3300,0,10,30,40,0,1.08,80,700,0,0,0,M,C,A,0
60,402,0,402,0,5,1,0,0,29,0,0,0,3.78,70,800,0,0,0,F,C,B,0
25,6,6,0,0,0,0,2800,0,9,20,150,0,1.48,380,300,143,0,0,M,C,A,0
60,33,30,0,18,3,0,0,0,0,0,0,0,0.59,80,600,0,80,1,F,D,B,0
40,27,0,27,0,3,0,4100,0,0,0,100,0,1.25,60,500,0,0,1,M,B,C,0
40,9,9,9,0,4,0,4600,0,83,0,70,0,0.66,70,600,0,0,1,F,C,C,0
55,18,18,18,0,3,0,0,0,10,0,790,0,1.58,70,0,0,0,1,F,C,B,0
50,3,3,0,3,1,0,7500,0,28,0,140,0,0.62,80,800,0,0,1,M,C,A,0
55,48,48,48,0,3,0,0,0,4,0,110,0,2.72,40,0,0,0,1,M,B,B,0
40,162,162,162,0,5,0,0,0,0,0,30,0,8.54,100,800,1,0,1,F,B,B,0
45,135,0,135,0,3,0,4600,0,2,0,40,0,2.31,220,0,0,0,1,F,B,B,0
40,90,12,75,0,2,0,5100,0,2,0,490,0,1.21,20,0,0,0,0,F,C,C,0
45,27,27,27,0,4,0,5500,3,3,0,490,0,0.71,30,700,0,0,1,M,B,B,0
40,27,0,27,0,1,0,4700,0,72,0,150,0,3.87,100,0,5,0,0,M,C,B,0
55,3,3,3,0,3,0,5000,0,0,0,0,0,0,0,0,0,0,0,M,C,C,0
55,9,9,9,0,0,0,4000,0,1,0,390,0,1.26,60,900,0,0,0,F,C,C,0
65,75,75,18,0,4,0,0,0,2,0,110,0,0,10,0,0,10,0,M,D,C,0
40,36,27,0,6,3,0,4200,0,3,0,200,0,0.96,100,0,0,0,1,M,B,B,0
45,15,0,15,0,3,0,4600,0,0,0,60,0,5.13,40,900,0,0,0,F,B,A,0
50,42,30,9,12,3,0,0,0,0,0,340,0,0,120,800,0,0,0,F,C,B,0
55,9,9,0,0,3,0,0,0,1,10,990,0,0,10,0,0,0,0,M,C,B,0
40,210,84,141,0,5,0,4900,0,2,10,990,0,1.31,80,900,0,0,0,M,C,B,0
40,12,12,9,3,2,0,0,0,27,10,490,0,1.79,70,800,0,0,0,M,C,B,0
50,6,6,6,0,3,0,4900,0,18,30,390,1,1.14,40,0,0,40,1,F,A,C,0
55,0,0,0,0,7,0,0,1,3,0,230,0,0.32,30,900,2,0,1,F,C,B,0
45,21,21,21,0,4,0,3900,0,16,0,0,0,1.9,80,0,0,0,0,F,C,C,0
30,99,99,0,0,0,0,3400,1,18,0,790,0,2.05,180,0,0,0,0,F,C,D,0
55,0,0,0,0,3,0,0,0,0,0,30,0,1.59,60,500,0,0,1,M,A,B,0
55,261,261,42,24,4,0,0,0,2,0,300,0,1.82,50,0,0,0,0,M,D,B,0
35,27,0,27,0,5,0,3600,0,5,20,1490,0,1.46,80,800,0,0,0,M,C,B,0
25,3,0,3,0,1,0,4700,0,0,0,160,0,0,200,1000,0,0,0,F,C,B,0
35,18,18,18,0,4,0,3300,0,7,20,120,0,1.19,50,900,0,0,0,F,B,C,0
65,288,78,279,9,4,0,0,0,4,10,9990,0,0.19,100,1000,0,0,0,M,D,B,0
55,24,21,3,0,3,0,3500,0,0,0,80,0,1.11,60,0,0,0,0,F,C,C,0
35,108,0,108,0,3,0,3000,0,0,0,0,0,0.73,70,0,0,0,1,M,C,C,0
55,192,6,174,18,3,0,5600,0,3,0,150,0,1.62,40,200,7,0,1,M,C,A,0
50,704,684,704,0,3,0,0,0,27,0,90,0,1.4,80,900,0,0,0,M,B,B,0
55,57,0,57,0,3,0,4300,0,0,0,0,0,0,20,0,0,0,0,M,C,C,0
35,108,108,0,0,1,0,3800,0,15,20,590,1,2.62,120,900,0,0,0,M,B,C,0
45,30,30,0,3,2,0,0,0,10,20,40,0,1.81,160,900,0,120,0,M,C,B,0
45,120,30,84,0,5,0,5200,0,5,0,260,0,2.47,80,800,0,0,1,F,C,B,0
35,78,78,78,0,8,0,4700,0,2,0,190,0,0,40,0,49,0,0,F,B,C,0
40,147,0,147,0,10,0,4700,0,0,0,110,0,0.65,80,700,0,0,1,M,B,B,0
